lv1,lv2,lv3,lv4
1379.2743175059227,1450.3818156452726,1528.9977987959414,1552.036621938825
1378.4970379546523,1450.7527445967767,1527.1686380435217,1552.046687644013
1373.3601658566654,1450.3739795224967,1512.0274540335324,1550.3322746331942
1380.01729555455,1452.4274988747134,1533.0013935352504,1555.3486099861686
1379.6578961504315,1449.5970451505498,1529.151423986969,1551.52953573548
1377.5804751514759,1451.9722845142958,1525.1817382547194,1553.7224697729646
1376.068329599032,1452.3899172867998,1520.5911352026155,1554.3474033789132
1378.758585185287,1451.5923617952303,1528.555931152109,1553.4307642753115
1377.9581441602106,1450.5970398785203,1525.5130490580545,1551.5702636318463
1379.1139836656994,1450.3676661658137,1528.5553544932332,1551.9048426816091
1374.2650038944682,1449.9031001067904,1514.524163683878,1549.5560627237508
1381.4106088979786,1450.5644180091442,1534.436200969802,1554.4042536870659
1377.461108191176,1452.4995485176207,1525.0478052335018,1554.706493244682
1377.8962976571677,1448.5236417742815,1523.7724018098645,1548.9539626472806
1374.0773715296607,1448.6449507870238,1513.6685545040982,1547.5235875253993
1379.6598540060668,1451.854753059392,1531.4356832928077,1554.2680438151747
1378.5701566835837,1450.651137506137,1527.2975615734151,1551.9418654402186
1374.4976820356176,1448.2902362848301,1514.6956309072643,1547.0991505726079
1381.181276479894,1450.871090456142,1534.3650092509884,1554.3652192909942
1377.344438549771,1452.315591173755,1524.5986882735176,1554.3283792005116
1380.443198821899,1449.423160086165,1530.7331248532037,1552.271826775729
1376.494224844274,1450.9978861186712,1521.4162419388858,1551.7636359984685
1378.0574255017796,1449.9268796435988,1525.3121920329809,1550.6922750969625
1377.2982343947042,1451.9495379788364,1524.2920427789572,1553.6243905341594
1379.602551917203,1452.0370230955305,1531.422705865508,1554.519159328927
1377.1466552137697,1450.7404278287252,1523.2343367656974,1551.4961658796722
1377.900663475834,1451.6197607047718,1525.9815935309239,1553.1757599836617
1378.708586089695,1449.6299074627254,1526.806349109844,1550.7479562651504
1376.213096652134,1451.1779052198242,1520.6420421991866,1552.0300475098936
1375.773167853099,1449.4629729400058,1518.6605773887745,1549.1290018026284
1377.970972580499,1450.706607724248,1525.623814233511,1551.7376464131644
1372.7424492196433,1450.5270471473975,1510.2845591656924,1550.6161678546716
1377.925933935151,1449.5551091062684,1524.67306581951,1550.1457924934878
1378.785765111924,1450.3384908877015,1527.6395026186383,1551.6509087482702
1376.4707471769639,1452.3346590477788,1521.843809334317,1554.262738995897
1376.6264116014358,1448.9214834692746,1520.7403482919892,1548.6781763131441
1375.7588294852485,1448.56586297299,1518.208333791052,1547.860644161032
1377.4871528492451,1451.9647897467228,1524.8875352033958,1553.689330840759
1373.2806391582606,1449.0701551371221,1511.586318769506,1548.0793660227114
1375.8049440995321,1452.010353948636,1519.6620882437255,1553.5620643813886
1376.7414935056297,1448.2645886107446,1520.638156478773,1547.931114972678
1374.2472455402835,1449.7843514376157,1514.4444549921286,1549.3540229406367
1379.9089651640259,1449.8611018407553,1530.0574458090155,1552.0298820127618
1379.0930081780775,1448.6458674006537,1526.775917613458,1550.1111920851974
1380.488919039456,1449.9132368477951,1531.4796879243775,1552.7123304238637
1380.3086485025099,1452.4483131971353,1533.8920925061975,1555.5380392809739
1379.5106341524088,1451.153457420067,1530.3737609303746,1553.1790795309266
1381.371398959137,1450.1080086543639,1533.665321829042,1554.0214083810954
1376.4216396545382,1451.9701061294134,1521.5679738626104,1553.5357543017515
1381.564793262522,1450.902074594296,1535.2801469135093,1554.8774099703564
1374.237808440144,1448.9230737057735,1514.1877253639743,1547.9728339488713
1374.1331779497705,1451.3866019906402,1514.4384877457276,1552.2666433765648
1380.6714618687547,1450.3906938244963,1532.5242581103169,1553.3377227712308
1379.1684899486745,1451.6250699728296,1529.7975556246638,1553.6664988677962
1374.4325327128618,1449.4447248840638,1514.8784263881719,1548.8212754375002
1376.8245257785893,1452.0033236112495,1522.8369053008048,1553.649602077653
1378.5155372729625,1452.4052016779692,1528.343260575462,1554.7420447008774
1377.6449115887017,1450.234773373715,1524.3770033199119,1550.9105157427148
1377.4047224982396,1452.0502634682339,1524.6704121640378,1553.8322712834276
1374.5751661126785,1448.022518508568,1514.8076120001997,1546.750466246228
1376.0601948894991,1448.464123601099,1518.9645220963844,1547.8460281169146
1374.299896785937,1450.1361803428335,1514.6799323389653,1549.9590572226568
1370.342310550414,1448.8447547498786,1503.706553993131,1547.6538909252909
1375.8180161982307,1451.3434776636745,1519.5030786827122,1552.2787984745144
1372.2227268975137,1451.3956092660144,1508.8514510686769,1552.3521490975675
1380.1865211649758,1450.4610908433547,1531.4380865867897,1552.8961508959067
1378.5327921001992,1450.3158072310662,1526.9254495085881,1551.468731565583
1380.262473132141,1452.7034367073495,1533.988029496389,1555.922159178098
1378.5789244122577,1451.4798803005494,1527.9397714452393,1553.1780226731707
1375.9309726371862,1450.6284393839562,1519.5909534672205,1551.0232555921639
1376.8259428494605,1448.9421857110085,1521.2904898097838,1548.7965451755629
1370.013846403928,1447.8743601770434,1502.8759689451383,1546.0394926994386
1376.8538479322083,1450.7138948158881,1522.3566565603335,1551.3705715984033
1379.2589784891898,1451.7286001384396,1530.14805315588,1553.869790541542
1378.3658703519854,1451.848195218996,1527.5400058152727,1553.70918877723
1377.2466894321278,1449.2403014905706,1522.6163003670101,1549.3818222148939
1377.3451836329443,1451.5737543775087,1524.2591026559444,1552.952206720162
1374.1093731937194,1450.4508381383548,1514.1985924345388,1550.5011954228237
1379.696194134236,1451.4709576406756,1531.1929892497708,1553.7316752182076
1378.905034840789,1450.6803005377267,1528.2610830155909,1552.1701337418763
1379.039937879882,1448.9056199081635,1526.9252309975343,1550.2884968206197
1370.679776868753,1448.2349221887998,1504.5728209868432,1546.6160425564815
1378.0248697953432,1451.9148540848516,1526.5303321264084,1553.7251016727007
1380.6643021117525,1449.5672636930722,1531.4025236904085,1552.6639599680855
1377.7113499608777,1450.7908502329121,1524.9224337248766,1551.7633403276354
1379.044339259515,1451.2174081121402,1529.1050648753499,1552.9959002249816
1375.3757782242265,1448.9185816490487,1517.3235466825288,1548.2233216265133
1379.1579699781246,1450.0284191704202,1528.349821150917,1551.5372723584849
1370.8666669201723,1450.0995921444335,1505.0765499745687,1549.896712318941
1374.431653606488,1451.0129079388216,1515.257292567635,1551.5535900207904
1376.809485083137,1448.8101963997378,1521.1643758565735,1548.6222952678638
1377.0792775754321,1452.4700947953286,1523.820175573699,1554.5970165946808
1372.7424492196433,1450.5270471473975,1510.2845591656924,1550.6161678546716
1380.0687888181849,1449.9935469743657,1530.5975960027656,1552.318235455669
1372.64921573885,1449.961135783089,1509.966353425455,1549.5738314983773
1379.248581414645,1451.6314099339365,1530.0385373755053,1553.715578118883
1379.8951119659346,1452.6778183551455,1532.8410770413864,1555.7061141523154
1374.8710915080796,1450.0805571077792,1516.311000099023,1549.9284730505622
1376.874083384874,1449.328014107354,1521.6562255422364,1549.322247457055
1373.748377798979,1448.065521709765,1512.6197526451858,1546.6135864111632
1377.1815242273215,1449.482324725764,1522.5963511071225,1549.6657074914672
1380.3724814999237,1450.9112657746678,1532.4358094054533,1553.5506734905593
1377.5448907776242,1449.3948703492767,1523.5282070705684,1549.732722624015
1378.032913441732,1451.2346021131034,1526.1489093501882,1552.5786072955552
1375.407459923664,1452.2474052593716,1518.4853332549546,1554.0264271009273
1379.5054088702987,1451.8428882666367,1530.970893821257,1554.168618037
1379.8689972897535,1450.2075571370167,1530.354581225054,1552.3341327514693
1375.9249334371327,1451.3530104882032,1519.830887148827,1552.3088900050616
1379.577363463643,1451.055601300949,1530.4670351033176,1553.093185614638
1376.809485083137,1448.8101963997378,1521.1643758565735,1548.6222952678638
1378.995681533025,1451.513626294582,1529.2002254602808,1553.4130015900305
1379.5251809892477,1452.031181488127,1531.1867969106095,1554.4720614042162
1377.9816864032991,1450.036546567916,1525.1847524204654,1550.7963975092182
1377.849781216307,1449.6691213649149,1524.5525797430855,1550.2461684610118
1375.4800240935342,1449.6748619556313,1517.9182982344403,1549.3791854249678
1376.7372185541208,1452.0876710529992,1522.5959447767632,1553.8009754757056
1377.878263668312,1452.1785611112387,1526.215902963013,1554.167761115172
1377.3264134481449,1449.1217435547712,1522.750463715717,1549.2742246123105
1379.103064028819,1451.0161356144633,1529.1038857614471,1552.7432640935149
1373.119755418086,1450.4583097443697,1511.351594443429,1550.4848942187048
1376.3833884038343,1451.685222968514,1521.3489201945108,1552.9861573660878
1380.9574142806453,1452.7510744005126,1536.110069186656,1556.4000751135854
1379.1976919282754,1452.6283050361424,1530.6310761959114,1555.352465279406
1377.744289997821,1449.5375007522716,1524.1697852805664,1550.0210339359523
1377.1160311563513,1451.2573254372717,1523.4067823572527,1552.3467230340964
1375.5896776743461,1449.6860344054774,1518.2344164139802,1549.4215858449047
1378.9442344734687,1448.7643746558165,1526.5519353581003,1550.069009523913
1379.3965117350326,1450.0500026684037,1528.988148649752,1551.7520850474982
1379.3070641970685,1451.4398859047194,1530.049452581678,1553.4605095159036
1380.8352448759501,1449.2075534384644,1531.2488946915546,1552.6622144643698
1379.8064704167791,1451.074462775011,1531.1147789222239,1553.2783600772602
1377.5298808598852,1449.2686125719524,1523.398298491021,1549.5665666469902
1374.8732331160993,1451.6485151458824,1516.7130279224293,1552.7983376133989
1376.3056323234684,1450.334308418657,1520.569467098781,1550.6160060026884
1374.1019852726672,1451.1847295230466,1514.312776028107,1551.8720114437683
1378.1359070115313,1452.1079891920176,1526.9834155583414,1554.1001803160589
1372.2610301198056,1450.032418792616,1508.8914493596214,1549.705371864734
1377.1645968330429,1452.389596091109,1524.0597093897202,1554.4475839806983
1380.8084879415426,1450.4023871043157,1532.8585818907495,1553.5069980935689
1373.5900146166498,1451.0335095958642,1512.7835318954724,1551.5757617534534
1376.306118605298,1451.8676219606205,1521.173854095738,1553.3247535517446
1369.739752177125,1448.8937325942074,1502.1557792549381,1547.7769218464166
1372.0326592431586,1448.6682528566853,1508.1461168754226,1547.3447238946721
1376.6221652738639,1449.6698118082227,1521.149944702033,1549.698288500509
1376.881532994399,1450.1632316676491,1522.1528972787783,1550.5147248230303
1374.6260271700392,1451.5299351294548,1515.9411301895993,1552.5570443876427
1378.6120615108764,1451.7730718642376,1528.2413911240078,1553.66710513682
1380.275489612813,1449.894142158284,1530.9648871116221,1552.4502090147203
1377.4162010645416,1449.866139842081,1523.4930893340656,1550.2924380252373
1377.190660202601,1451.8474645391982,1523.9115723299246,1553.4151719279234
1378.384520435903,1451.2641402740903,1527.2124488786449,1552.7591236577623
1377.451713410581,1451.6791480003897,1524.638239424704,1553.1636955847705
1379.782351145452,1451.576102033024,1531.5367678603923,1553.9327189133487
1376.068329599032,1452.3899172867998,1520.5911352026155,1554.3474033789132
1376.749184751301,1451.4252011665576,1522.3688738785752,1552.5647630326098
1374.1935543308543,1451.7762124085796,1514.6791089068759,1553.0480667523673
1379.71642264732,1451.6681210939284,1531.4330943600505,1554.0241426444566
1375.0022021225454,1451.7549358859637,1517.1281895892068,1553.0139547679778
1378.0899770548958,1452.460604491784,1527.0292388847452,1554.7436296354438
1376.123434186186,1452.0370937995785,1520.6606225753796,1553.6385706825797
1375.5306708101243,1452.3458970339577,1518.892024330284,1554.2342621436512
1379.849678428817,1450.7609902913825,1530.9071275531605,1552.9287064718378
1379.9806987625077,1452.0653649686315,1532.5663688515533,1554.7643139312381
1377.3812997090051,1451.8630471174895,1524.5101433337472,1553.4807954005169
1377.4871528492451,1451.9647897467228,1524.8875352033958,1553.689330840759
1377.5453125539946,1451.686868583492,1524.9298475022072,1553.1993187858764
1378.8484861443553,1449.3973791606572,1526.9472357799614,1550.6028806862673
1378.2101104098167,1451.249531808502,1526.6856321918656,1552.6676371561055
1378.695231824749,1452.5057448221219,1528.9696464636397,1554.9761672711911
1379.0685990763957,1450.6944358101637,1528.727517483867,1552.2887767109278
1379.3965117350326,1450.0500026684037,1528.988148649752,1551.7520850474982
1381.0032921064633,1449.5981228082615,1532.1532521238682,1553.1520578020377
1373.7395592056364,1450.4131961405483,1513.1227657518004,1550.4150818064654
1374.5656605958975,1451.1278354937167,1515.6789622411,1551.7769351264476
1381.3096098046108,1451.5959766772141,1535.6712365305643,1555.2183454707415
1376.5537809465445,1450.6864194881994,1521.4567460287244,1551.250026305718
1378.8687794762463,1450.3458970027937,1527.872342746656,1551.7132001975199
1378.7732927339528,1450.2241134779163,1527.5066810371786,1551.498541457051
1374.5948605676645,1448.9624249092947,1515.1851155729867,1548.0994461303292
1376.1638724824006,1449.2556758791986,1519.6554358115634,1548.948406936018
1377.7241743588254,1450.8979796568694,1525.0258441444566,1551.9346512373377
1381.7664756471406,1452.5496768026044,1538.132597590365,1556.7720693724789
1376.370974369517,1449.276941036116,1520.2401069079183,1549.05163857116
1376.0973467299996,1450.3144052966766,1519.9535825531614,1550.5348291721793
1376.0421608607521,1449.1170667880044,1519.2501386428698,1548.7121190779117
1378.6441071005975,1452.0559426422014,1528.526973099823,1554.1575851117577
1377.4362440848313,1449.2592783300422,1523.1403008455513,1549.50418128572
1380.9543119336577,1451.2693835866085,1534.3515085615527,1554.5024431560341
1378.4822126689369,1451.372731755832,1527.5771650180377,1552.9692329364022
1379.2252887068234,1448.3873921713641,1526.7940031208293,1550.0400872675334
1379.4762821099705,1452.299673950166,1531.2543633222385,1554.8865097026119
1376.2331104982595,1448.209206312568,1519.280465795422,1547.605922734772
1377.1645968330429,1452.389596091109,1524.0597093897202,1554.4475839806983
1380.1823212015533,1451.8944630607025,1532.986463347187,1554.6373634891127
1379.6871137807166,1450.638845016609,1530.3498455371146,1552.6555026296226
1378.5676265839552,1451.3797698964543,1527.835515173791,1553.0154390104058
1372.298665549112,1449.4514933395656,1508.944911889571,1548.6699895967358
1380.3826358825577,1448.773500421475,1529.7344354451552,1551.748807787459
1376.4803471289504,1450.8922491372334,1521.3296024898862,1551.5795316392475
1374.674047353381,1448.7118113439888,1515.3192401650947,1547.7447891857532
1377.344438549771,1452.315591173755,1524.5986882735176,1554.3283792005116
1378.332727104101,1452.303095850571,1527.7094294815151,1554.5063883372102
1379.9769068825476,1451.293219579795,1531.8036769245616,1553.6821257464535
1377.7769407530047,1450.580817363792,1524.9802456530576,1551.4703341428326
1374.5954522377294,1448.164009633029,1514.9132178629734,1546.9491239337292
1380.4763788470327,1452.7182126048644,1534.648621875907,1556.0589472318195
1381.255138549585,1452.4271335012438,1536.5903924760007,1556.1593740594672
1379.9988804397092,1450.77353142955,1531.3127636018016,1553.0662464480356
1376.2278506272264,1452.0457855559246,1520.988913829979,1553.6647501350658
1375.6817631383421,1451.129896868297,1519.0228141503237,1551.8701015324307
1372.7636690366512,1449.8584405209667,1510.2744979079357,1549.3914672468366
1377.7980934321636,1451.5139331655446,1525.609211842602,1552.965253092457
1375.670457063026,1451.8134365700091,1519.1918018982687,1553.1632513660356
1377.6448187267827,1450.9957919442547,1524.8501056047594,1552.0622260743664
1379.3965117350326,1450.0500026684037,1528.988148649752,1551.7520850474982
1379.906211297209,1452.0598092562504,1532.3424140728657,1554.7139731367254
1376.7874784758326,1451.7194227711946,1522.6087994855175,1553.1084528169176
1375.1794006351015,1449.8806755624646,1517.13444579952,1549.6463243940527
1378.2495196222897,1450.8380251964074,1526.5201195368827,1552.0532224772087
1376.1763013462303,1451.6674882279597,1520.7049660895912,1552.9274283081506
1369.9687443897067,1449.2927984450323,1502.7272800449898,1548.4724760951358
1378.7349491390908,1449.8721516323506,1527.09384656197,1551.0458162614527
1379.8353940537509,1449.1127433987922,1528.9999098490716,1551.2979708263706
1369.9346584966934,1447.4401244216247,1502.6790914824746,1545.349190082091
1380.1371655283097,1452.1683385026913,1533.1213584501772,1555.0100490644077
1377.8804890559043,1448.3857807675656,1523.6176927406543,1548.8009077104798
1377.9793407283773,1452.2760538003479,1526.5838780700808,1554.3716410818731
1380.56274559232,1451.4399016883417,1533.5478302291147,1554.328064765858
1379.0259638596237,1448.7725406562663,1526.75341959166,1550.1549879075787
1375.4377109012314,1451.6986962173683,1518.4462113447998,1552.9232254135723
1380.6088323605295,1451.9264080642597,1534.2222333147524,1554.9813923895565
1379.4127604587438,1449.451041633545,1528.3986978955159,1551.153122093997
1379.2197140796343,1452.099935215837,1530.3198118714756,1554.4464549418726
1377.3503230290178,1450.0929680330346,1523.4509989909675,1550.5837990400526
1375.0507755159697,1450.5441820655951,1516.9690113636925,1550.7482418961115
1380.5533565343899,1450.6028516397876,1532.5137569258982,1553.408040182657
1378.3488988285972,1450.952166606441,1526.8892471271085,1552.2671884909385
1374.2825531086442,1450.020368618184,1514.6026492892408,1549.7577480349173
1375.4982248892447,1450.5873640280054,1518.2989074606267,1550.8820345375923
1374.3956418412301,1449.1937945436525,1514.7033053243354,1548.4182073769955
1375.970116047822,1449.3601705901094,1519.1664623534346,1549.0350257736345
1380.3804476539292,1450.2523449032835,1531.6589985537398,1552.889112750395
1375.1951452893527,1450.7727461649547,1517.4608155356618,1551.1696058806413
1379.2252887068234,1448.3873921713641,1526.7940031208293,1550.0400872675334
1376.9110849341937,1451.9179426076269,1523.0728118465622,1553.4996756943049
1378.3961236408147,1451.3656177215946,1527.3163456856128,1552.9236498340908
1380.7289784889742,1451.7457786772554,1534.3473582006056,1554.8435761047333
1378.2738688899974,1451.050020368269,1526.739074037989,1552.3825650894562
1377.2691950590947,1450.962853795355,1523.7159775690843,1551.892449235416
1375.114919036715,1448.6285889437936,1516.4914354257774,1547.7384017154943
1374.5715533494356,1450.3873799579735,1515.5265017949284,1550.4228257201053
1374.844190230184,1451.452625071882,1516.5832377260194,1552.4128983355195
1374.4976820356176,1448.2902362848301,1514.6956309072643,1547.0991505726079
1375.9765400848207,1450.190095162024,1519.550283269553,1550.3066002592855
1372.076448148769,1448.9305842382007,1508.2902928987075,1547.7789840786793
1375.7588294852485,1448.56586297299,1518.208333791052,1547.860644161032
1379.0104198132465,1450.9033410376542,1528.746029034436,1552.5341353256892
1378.0007406256052,1452.4538642617074,1526.742725800677,1554.7121879080964
1372.9796724021185,1448.7802858732405,1510.7111186705154,1547.5861383071365
1379.0882879896346,1452.3597820322218,1530.1043895090243,1554.8379839937245
1380.933367258752,1452.4923017424794,1535.7603251651615,1556.002411305406
1376.6912033656217,1449.4334561448009,1521.2127221338073,1549.3904660721691
1380.1187324728626,1451.983191633625,1532.8907334663122,1554.7244852657416
1378.2238035673236,1449.0838122913917,1525.074317116316,1549.788974567432
1377.7493808724262,1451.1083249368953,1525.2272413223923,1552.2777786980876
1376.4232024267637,1450.4564526350134,1520.9680038251004,1550.8419769398856
1379.8273436778882,1451.2812060604506,1531.3787148000265,1553.5603535957364
1378.5905241837283,1452.3226070982719,1528.5289231325899,1554.6124040592013
1380.6438782541354,1452.295221540891,1534.718587928737,1555.5174587762833
1373.3360926722203,1451.7902934946726,1512.1171238255101,1553.1014978230914
1378.3221849455645,1452.212893115157,1527.6244912835673,1554.3391565566158
1375.8537589763189,1450.834708743622,1519.4379475502053,1551.3662568418206
1378.830928310986,1451.5003410057284,1528.7034232543824,1553.3171014732957
1379.7093195060816,1449.3544389486794,1528.9964745779428,1551.3620139536124
1379.089625608977,1450.1380762504973,1528.2755084899263,1551.61236090528
1379.4867654148645,1450.173672208471,1529.3471619647835,1551.9627941434517
1378.714515730521,1450.4440312178142,1527.53313649567,1551.743828229969
1375.5215888161324,1449.1887961492569,1517.8398190712958,1548.6550305145436
1375.2235050210948,1449.4059904118978,1517.0913732556637,1548.906681173679
1375.2124904418342,1450.1148622906903,1517.3079634710157,1550.0365697454345
1378.0112701226792,1452.5412351202153,1526.8200838700586,1554.8821591821293
1378.871880073074,1452.6047620279971,1529.5886160699463,1555.2087653475305
1377.0941750473417,1451.8395356458336,1523.6087414309484,1553.3830226680548
1377.906235873595,1450.9138873450006,1525.5707878324747,1552.026462225401
1376.2906298623748,1450.2204292605747,1520.4746343179747,1550.4304566221858
1379.9833760477898,1449.8678354582978,1530.2439416385553,1552.1122695639206
1381.000264234345,1452.4969619385856,1535.9563860903631,1556.0573917116158
1378.0112701226792,1452.5412351202153,1526.8200838700586,1554.8821591821293
1377.1160311563513,1451.2573254372717,1523.4067823572527,1552.3467230340964
1379.1259429583113,1450.480306981072,1528.6916034068486,1552.0522500499483
1380.117183302971,1452.6933417858863,1533.5361551809053,1555.8339830720934
1378.7386411663363,1452.1544446666394,1528.8830009478415,1554.3599076604178
1375.4482655172942,1451.0058136545338,1518.2834705287535,1551.6175500835516
1378.3983010134002,1452.1283346709338,1527.8117618955682,1554.2084469523074
1376.7846481253457,1452.44706392246,1522.8753649797354,1554.5186536436086
1372.7247060065317,1449.6193892258236,1510.1372317023745,1548.970276603143
1378.3537555560467,1449.4737068854624,1525.7435433783464,1550.3182385088044
1378.9738007384271,1451.3128818740965,1528.9781341981275,1553.0995221524734
1380.1645369004957,1450.2335130605034,1531.1149194908135,1552.646279381692
1373.9791216429824,1451.9422520638263,1514.0549555305902,1553.394288846377
1380.6395090069825,1450.0441647886373,1531.9934439519832,1553.001013282334
1373.1767877973214,1450.018368507461,1511.4552485612667,1549.6854601216935
1376.4403499446084,1449.031011616629,1520.2978767098073,1548.7430128695405
1378.4630556176144,1451.9494508526889,1527.9017189779322,1553.9145097027285
1376.1851508852164,1450.9699160948117,1520.4784405793844,1551.6573951540634
1375.929330783053,1449.8388291494539,1519.265902225133,1549.7408966757168
1380.4503868162985,1451.7246480925207,1533.5628287617021,1554.5947425241616
1372.355532542694,1450.593381483904,1509.1944431159022,1550.7528346142426
1375.4238477776048,1451.6018108234414,1518.3784654273036,1552.7337463011336
1377.2499643662034,1451.5657753080525,1523.9635971622706,1552.91669896327
1376.4084935164092,1450.3440836061218,1520.8737081464644,1550.657434028135
1380.4513522259738,1450.25850562723,1531.8354360870214,1552.9717013341285
1377.6256009979063,1452.3374632148652,1525.4977872925301,1554.4174590814584
1379.4998227807587,1451.0491882257331,1530.2461188905734,1553.032989863906
1379.3466362418908,1448.8044156721903,1527.5329781621233,1550.5078569040236
1380.2099237763216,1452.1736773419454,1533.3393774811088,1555.0612029820536
1377.0868371075435,1448.7072943842152,1521.832240717929,1548.6406418951692
1380.0572284579591,1449.8745054247422,1530.427920933417,1552.195500331266
1373.6701961062495,1451.5374487718352,1513.0827812043399,1552.571319063498
1375.2059645317188,1449.2805582968747,1516.9954035357898,1548.7118975656272
1378.7908573926957,1451.8816517842984,1528.8584867037916,1553.9141517952098
1376.433069845883,1451.2982358503705,1521.3546893817374,1552.2814607947266
1376.4058774210473,1451.093118998605,1521.1903198801767,1551.9125288037158
1374.6363374257858,1450.8246865667531,1515.8214822300693,1551.2146576832888
1374.4335917968074,1451.7979938972787,1515.4076748289497,1553.0913978870656
1379.6442564856031,1448.7009145037055,1528.0823593486157,1550.7560515481134
1381.171035330613,1451.4869690175453,1535.1788214374885,1554.9569667562164
1378.3007534729993,1452.029282136034,1527.4499788377464,1554.0045301307498
1378.759042823599,1452.3352652214485,1529.0634916251586,1554.6855437860067
1380.7756375637825,1448.542766889632,1530.172269440408,1552.1996072405582
1381.8460731613616,1451.3386774764508,1536.5723683481774,1555.612892737739
1380.1728368240324,1452.525818309998,1533.5573318547163,1555.586927383017
1380.353817653183,1452.1842001267178,1533.7683255360616,1555.1655343069658
1379.0787674413534,1448.5093123373413,1526.5967728976377,1549.9816907963238
1377.8936082124762,1450.80692055642,1525.4650761422763,1551.8573628721717
1375.1159249748587,1451.7650068262258,1517.4777101779887,1553.0380384248474
1380.29797727842,1450.1302919919096,1531.3111833899818,1552.687175363107
1380.0263033838708,1451.787971610253,1532.4358525677135,1554.3857574519338
1374.138254658568,1448.2489620938911,1513.716196094707,1546.956783342348
1376.2462321282972,1450.6579520851813,1520.5347792516009,1551.1343224196996
1379.9806987625077,1452.0653649686315,1532.5663688515533,1554.7643139312381
1377.229529527352,1448.3169919356417,1521.927656615027,1548.2778801389545
1379.4749062706169,1451.5518704400392,1530.6316095448396,1553.7165810077204
1378.8946408565168,1452.0751965218049,1529.309660880358,1554.278009965434
1373.231524546702,1450.360540852452,1511.658101600142,1550.305380187874
1378.9249467531918,1452.3476540765705,1529.5886474111157,1554.7607184435808
1378.7138158281848,1451.1900036518048,1528.1258258362673,1552.7900060156062
1379.0069345001207,1452.3537501571857,1529.847695142011,1554.7990863522098
1379.4778158492716,1450.8367519658066,1529.9837759886811,1552.7428613128252
1379.8375999370512,1451.382695646453,1531.507113567332,1553.7024168400962
1372.8389234462531,1450.3190725290706,1510.537562456634,1550.2267431892399
1374.4325327128618,1449.4447248840638,1514.8784263881719,1548.8212754375002
1374.6363374257858,1450.8246865667531,1515.8214822300693,1551.2146576832888
1380.7505449181199,1450.5091153453902,1532.8654464766723,1553.534918361558
1375.6014948295474,1451.3240496249468,1518.8405054084042,1552.219806927375
1378.4723845161332,1450.5331959103648,1526.9298006289182,1551.7270823337312
1376.8988344369645,1451.823394630572,1522.996008383225,1553.320016096353
1377.6822721935994,1451.3058225368802,1525.141109780307,1552.5805200509467
1378.935176639437,1451.7031032383948,1529.164850905893,1553.681883309162
1374.8824931212264,1449.3700849289285,1516.1202360973514,1548.7803930278649
1376.8259428494605,1448.9421857110085,1521.2904898097838,1548.7965451755629
1379.6499490774181,1451.7590316541007,1531.3222917066432,1554.1192835253735
1376.142013855533,1450.648233395919,1520.2225889219512,1551.0967948928412
1378.8633185005747,1451.7929178145143,1529.014882552503,1553.7965508562195
1377.900663475834,1451.6197607047718,1525.9815935309239,1553.1757599836617
